Video ID,Judul,Tanggal Upload,Channel,Country Channel,Subscribers,Total Video Channel,Tags,Kategori,Views,Likes,Comments,Durasi,Definition,Dimension,Projection,Caption,Topic Categories,Lokasi Rekaman,Lokasi Keterangan,Description,Thumbnail URL,Komentar Lengkap
kgAWLG879ac,"Gunung Semeru Erupsi, Kolom Abu Capai 1000 Meter di Atas Puncak",2025-11-07T07:26:19Z,JawaPosTV,ID,142000,15988,"News, Televisi, Jawa Pos, JPMTV, JPM TV",News & Politics,39,0,0,PT1M12S,hd,2d,rectangular,FALSE,,,,"Gunung Semeru di Lumajang, Jawa Timur, kembali mengalami erupsi pada Kamis pagi.
Letusan disertai kolom abu setinggi hingga 1000 meter di atas puncak terekam jelas dari CCTV di Desa Oro-Oro Ombo, Kecamatan Pronojiwo.

PVMBG mencatat 22 kali letusan dan 11 kali guguran lava pijar dengan jarak luncur mencapai 2 kilometer ke arah tenggara.

Status Gunung Semeru masih berada di Level II atau Waspada. Warga diimbau tidak beraktivitas di radius 8 kilometer dari puncak.

Jangan lupa subscribe Youtube channel jawaposTV
#GunungSemeru #ErupsiSemeru #Lumajang #JawaTimur #PVMBG #BNPB #BencanaAlam #GunungBerapi #BeritaTerkini #JawaposTV #BeritaNasional #UpdateTerkini #ErupsiGunung #SemeruWaspada #LavaPijar #Indonesia #BencanaIndonesia #BeritaHariIni #CuacaEkstrem #MitigasiBencana",https://i.ytimg.com/vi/kgAWLG879ac/default.jpg,
UbrfbYZrl3U,"[LIVE JBR] MENEGANGKAN DETIK DETIK SEMERU MELETUS - KAMIS, 6 NOVEMBER 2025",2025-11-06T22:41:54Z,JTV Jember,ID,63400,11568,"jtvjember, berita viral, berita terkini, berita hari ini, viral, terupdate, terpecaya, berita terbaru, Erupsi Gunung Semeru 2025, Lava Semeru Lumajang, Kolom abu Semeru 1000 meter, PVMBG update Semeru, BPBD Lumajang peringatan, Level 2 waspada Semeru, Bencana alam Indonesia terbaru, Live Gunung Semeru, Lava pijar Semeru, Zona bahaya erupsi Semeru",News & Politics,19872,90,10,PT32M21S,hd,2d,rectangular,FALSE,https://en.wikipedia.org/wiki/Society,,,"JTV JEMBER - Gunung Semeru di Lumajang kembali erupsi! Kolom abu membumbung hingga 1.000 m dan lava pijar meluncur sejauh 2 km ke sisi tenggara.

Status Level 2 Waspada masih berlaku, warga dihimbau untuk tidak beraktivitas di zona berbahaya. Simak siaran langsung momen dramatis erupsi Semeru dan update terkini dari PVMBG serta BPBD Lumajang.

#GunungSemeru #ErupsiSemeru #BencanaAlam #Lumajang

=======================================================================================================
Berita Jember, Lumajang, Bondowoso terkini paling update, terbaru dan terlengkap hanya di Channel jtvjember. 

Ada banyak berita tentang tempat wisata, liburan, kuliner dan berita lainnya dikota Jember, Lumajang dan Bondowoso yang bisa kalian dapatkan beritanya setiap hari,  di Channel kebanggan kita ini.

Supaya tidak ketinggalan berita-berita terkini, video terlengkap, subscribe dan aktifkan juga lonceng supaya kamu dapat notifikasi kalau ada video baru. Bagikan juga ke kontak media sosial kalian supaya semakin banyak informasi seputar Jember, Lumajang dan Bondowoso yang di ketahui oleh banyak orang.

Office :
Royal City Residence, Cluster Sandiego B3, Kedungpiring, Tegal Besar, Kec. Kaliwates, Kabupaten Jember, Jawa Timur 68131
082132950712
https://www.jtvjember.com


#jember
#viral
#update",https://i.ytimg.com/vi/UbrfbYZrl3U/default.jpg,"Sampai Ke Lamongan || Kalau tidak ber aktifitas..., apa kah kamu yang mau berikan makan setiap hari  , BACOT  RUSAK ......😂😂😂, || Semua qununq di bumi akan menqamuk jika SDH waktunya semua SDH mulai aktif maaf info hoax || Ngelamun mau beritanya mba || Mbak presenter LG pilek ya??? || Jangan kiamat dulu ya allaaah😂🤲🤲 || Semoga aman terkendali"
FYVFFSNHVAE,"gunung semeru erupsi, semburkan abu setinggi 1km",2025-11-06T12:45:02Z,Padepokan JAGAD PETENG,,12000,560,,People & Blogs,2147,6,0,PT10S,hd,2d,rectangular,FALSE,,,,#semeruerupsi #beritaterkini #masukberanda,https://i.ytimg.com/vi/FYVFFSNHVAE/default.jpg,
0lF6FYUf5Ws,BARU !! AKTIVITAS ERUPSI GUNUNG SEMERU HARI INI 06 NOVEMBER 2025,2025-11-06T12:37:39Z,Info Mount,ID,5230,3302,"berita hari ini, gunung semeru erupsi hari ini, gunung semeru erupsi, erupsi gunung semeru, semeru erupsi hari ini, gunung semeru hari ini, gunung semeru, berita terbaru hari ini, semeru hari ini, erupsi gunung semeru hari ini, erupsi semeru, gunung semeru meletus, semeru erupsi, gunung semeru meletus hari ini, video gunung semeru erupsi hari ini, semeru meletus hari ini, kawah gunung semeru, puncak gunung semeru, video semeru erupsi hari ini, erupsi semeru hari ini, asaku",People & Blogs,240,7,1,PT3M58S,hd,2d,rectangular,FALSE,,,,"Hari ini, Kamis, 6 November 2025, langit di atas Lumajang kembali diselimuti abu kelabu.
Gunung Semeru sang Mahameru, yang berdiri gagah di atas tanah Jawa, kembali bergemuruh, memuntahkan abu dan batu pijar setinggi seribu meter ke langit.

Di kaki gunung, warga hanya bisa menatap dari kejauhan , Suara gemuruh terdengar seperti doa yang berat. Sebagian menyiapkan tas darurat, sebagian lagi berlari menyelamatkan hewan ternak dan sisa-sisa harapan mereka. Debu turun perlahan, menutupi atap rumah, ladang, dan jalanan.
Namun yang paling berat bukanlah abu di udara melainkan rasa cemas di dada mereka yang tinggal di lereng gunung  menunggu kabar, apakah rumah masih ada, apakah tanah masih aman untuk diinjak.

Gunung Semeru masih berstatus Waspada (Level II).
PVMBG mengingatkan agar masyarakat tidak beraktivitas di radius 8 kilometer dari puncak, dan selalu waspada terhadap awan panas serta lahar hujan yang bisa datang tanpa peringatan.

Doa kami bersama mereka yang berada di bawah kaki Mahameru.
Semoga gunung ini segera tenang, dan mereka yang di sekitarnya tetap diberi kekuatan.

#GunungSemeru #ErupsiSemeru #PrayForLumajang #Semeru2025 #BencanaAlam #infomount #asaku  

berita hari ini,gunung semeru erupsi hari ini,gunung semeru erupsi,erupsi gunung semeru,semeru erupsi hari ini,gunung semeru hari ini,gunung semeru,berita terbaru hari ini,semeru hari ini,erupsi gunung semeru hari ini,erupsi semeru,gunung semeru meletus,semeru erupsi,gunung semeru meletus hari ini,video gunung semeru erupsi hari ini,semeru meletus hari ini,kawah gunung semeru,puncak gunung semeru,video semeru erupsi hari ini,erupsi semeru hari ini,asaku


Terima kasih sudah mensupport channel kami, semoga tayangan yang kami sajikan bisa bermanfaat untuk pemirsa dimanapun berada. Jangan lupa like, Subscribe, Comment and Share.",https://i.ytimg.com/vi/0lF6FYUf5Ws/default.jpg,ngerii banget hembusanya 🫣
4jGzoAT8xGM,Waspada! Gunung Semeru Erupsi Disertai Guguran Lava & Awan Abu Tebal,2025-11-06T09:18:55Z,JTV Jember,ID,63400,11568,"jtvjember, berita viral, berita terkini, berita hari ini, viral, terupdate, terpecaya, berita terbaru, Gunung Semeru erupsi, erupsi Semeru 2025, Semeru Lumajang meletus, PVMBG Gunung Semeru, lava pijar Semeru, status Gunung Semeru waspada, letusan Gunung Semeru hari ini, Semeru Jawa Timur, banjir lahar dingin Semeru, berita erupsi gunung berapi Indonesia",News & Politics,20,1,0,PT2M10S,hd,2d,rectangular,FALSE,,,,"JTV JEMBER - Gunung Semeru di Lumajang, Jawa Timur kembali mengalami erupsi pada Kamis pagi, dengan kolom abu mencapai 1.000 meter di atas puncak. Berdasarkan laporan PVMBG, dalam 24 jam terakhir terjadi 22 kali letusan dan 11 kali guguran lava pijar yang meluncur hingga 2.000 meter ke arah tenggara Besuk Kobokan.

Erupsi ini masih berada dalam radius aman, namun warga diimbau untuk tidak beraktivitas di radius 8 km dari puncak dan 500 meter dari tepi sungai karena potensi banjir lahar dingin akibat peralihan musim.

Simak selengkapnya laporan terkini dari lokasi, termasuk pantauan CCTV dan data PVMBG terbaru terkait aktivitas vulkanik Gunung Semeru. 

Berita Jember, Lumajang, Bondowoso terkini paling update, terbaru dan terlengkap hanya di Channel jtvjember. 

Ada banyak berita tentang tempat wisata, liburan, kuliner dan berita lainnya dikota Jember, Lumajang dan Bondowoso yang bisa kalian dapatkan beritanya setiap hari,  di Channel kebanggan kita ini.

Supaya tidak ketinggalan berita-berita terkini, video terlengkap, subscribe dan aktifkan juga lonceng supaya kamu dapat notifikasi kalau ada video baru. Bagikan juga ke kontak media sosial kalian supaya semakin banyak informasi seputar Jember, Lumajang dan Bondowoso yang di ketahui oleh banyak orang.

Office :
Royal City Residence, Cluster Sandiego B3, Kedungpiring, Tegal Besar, Kec. Kaliwates, Kabupaten Jember, Jawa Timur 68131
082132950712
https://www.jtvjember.com


#jember
#viral
#update",https://i.ytimg.com/vi/4jGzoAT8xGM/default.jpg,
8p_NhQA0CfQ,Gunung Semeru Erupsi Lontarkan Abu Vulkanik Setinggi 1.000 Meter,2025-11-06T06:36:51Z,TVRI Nasional,ID,763000,8559,,News & Politics,121,1,0,PT1M30S,hd,2d,rectangular,FALSE,https://en.wikipedia.org/wiki/Television_program,,,"#GunungSemeruErupsi #AbuVulkanik #TVRI #TVRINasional #MediaPemersatuBangsa 

Gunung Semeru Erupsi Lontarkan Abu Vulkanik Setinggi 1.000 Meter

Gunung Semeru kembali mengalami erupsi pada Kamis pagi, pukul 06.17 WIB, dengan kolom abu letusan teramati kurang lebih 1.000 meter di atas puncak, berwarna putih hingga kelabu dengan intensitas tebal ke arah utara dan timur laut. Pasca erupsi, masyarakat dan wisatawan diimbau untuk tidak melakukan aktivitas apapun di sektor tenggara sepanjang Besuk Kobokan sejauh 8 kilometer dari puncak, dan tidak beraktivitas pada jarak 500 meter dari tepi sungai di sepanjang Besuk Kobokan karena potensi perluasan awan panas dan aliran lahar. Selain itu, masyarakat diminta mewaspadai potensi awan panas, guguran lava, dan lahar di sepanjang aliran sungai yang berhulu di puncak Gunung Semeru, terutama di Besuk Kobokan, Besuk Bang, Besuk Kembar, dan Besuk Sat.

Official Account TVRI
Instagram       :  https://www.instagram.com/tvrinasional
Facebook        :  https://www.facebook.com/TVRINasional
Twitter             :  https://twitter.com/TVRINasional
Tik-Tok            :  https://www.tiktok.com/@tvrinasional",https://i.ytimg.com/vi/8p_NhQA0CfQ/default.jpg,
qnor4WfBu0s,Gunung semeru erupsi,2025-11-06T01:59:56Z,Assauqi,,19,13,,People & Blogs,1134,8,3,PT17S,hd,2d,rectangular,FALSE,,,,,https://i.ytimg.com/vi/qnor4WfBu0s/default.jpg,Bisa anda pertanggung jawabkan terhadap postingan ini
xCH4ibFbl7A,"Banjir Lahar Semeru Terjang Lumajang, Permukiman Warga Terendam [MPP]",2025-11-06T00:14:14Z,METRO TV ,ID,10900000,342408,"breaking news, headline news, top news, metro hari ini, breaking news metro tv, meet nite live",News & Politics,15521,32,1,PT1M50S,hd,2d,rectangular,FALSE,,,,"MetroTV, Banjir lahar dingin Gunung Semeru kembali menerjang wilayah Lumajang, Jawa Timur. Sejumlah permukiman warga dilaporkan terendam. Aparat dan relawan dikerahkan untuk melakukan evakuasi dan penanganan darurat.

#Semeru #BanjirLahar #Lumajang #BencanaAlam #SemeruHariIni #BPBD #GunungSemeru #BeritaJatim
-----------------------------------------------------------------------

Follow juga sosmed kami untuk mendapatkan update informasi  terkini!


Website: https://www.metrotvnews.com/
Facebook: https://www.facebook.com/metrotv/
Instagram: https://www.instagram.com/metrotv/
Twitter: https://twitter.com/metro_tv
TikTok: https://www.tiktok.com/@metro_tv
Metro Xtend: https://xtend.metrotvnews.com/",https://i.ytimg.com/vi/xCH4ibFbl7A/default.jpg,Innalilahiwainnailahirojiun.
J25XBnh-JBU,BARU !! AKTIVITAS ERUPSI GUNUNG SEMERU MALAM INI 05 NOVEMBER 2025,2025-11-05T15:01:01Z,Info Mount,ID,5230,3302,"berita hari ini, gunung semeru erupsi hari ini, gunung semeru erupsi, erupsi gunung semeru, semeru erupsi hari ini, gunung semeru hari ini, gunung semeru, berita terbaru hari ini, semeru hari ini, erupsi gunung semeru hari ini, erupsi semeru, gunung semeru meletus, semeru erupsi, gunung semeru meletus hari ini, video gunung semeru erupsi hari ini, semeru meletus hari ini, kawah gunung semeru, puncak gunung semeru, video semeru erupsi hari ini, erupsi semeru hari ini, asaku",People & Blogs,135,6,0,PT8M39S,hd,2d,rectangular,FALSE,,,,"“Update Gunung Semeru Hari Ini, 5 November 2025”
Hari ini, Rabu 5 November 2025, Gunung Semeru di Kabupaten Lumajang, Jawa Timur, kembali menunjukkan aktivitas erupsi sebanyak dua kali pada pagi hari.
Kolom abu tercatat mencapai sekitar 600 meter di atas puncak, dengan warna abu putih hingga kelabu dan arah angin ke utara.
Berdasarkan laporan resmi PVMBG, status Gunung Semeru masih berada di Level II (Waspada).

🔹 Data terakhir:
Erupsi: pukul 04.54 & 07.58 WIB
Ketinggian kolom abu: ±600 meter
Status: Level II (Waspada)
Arah sebaran abu: ke utara
Imbauan: Hindari aktivitas dalam radius 8 km dari puncak di sektor tenggara (Besuk Kobokan).

Tetap waspada dan pantau informasi resmi dari PVMBG melalui situs Magma Indonesia atau BPBD Lumajang.

📌 Sumber:
PVMBG – Magma Indonesia, Detik.com, Antara News, Portal Berita Lumajang

#GunungSemeru #ErupsiSemeru #Lumajang #PVMBG #BeritaTerkini #SemeruHariIni


berita hari ini,gunung semeru erupsi hari ini,gunung semeru erupsi,erupsi gunung semeru,semeru erupsi hari ini,gunung semeru hari ini,gunung semeru,berita terbaru hari ini,semeru hari ini,erupsi gunung semeru hari ini,erupsi semeru,gunung semeru meletus,semeru erupsi,gunung semeru meletus hari ini,video gunung semeru erupsi hari ini,semeru meletus hari ini,kawah gunung semeru,puncak gunung semeru,video semeru erupsi hari ini,erupsi semeru hari ini,asaku Gunung Semeru, Erupsi Semeru, Semeru hari ini, Gunung Semeru 5 November 2025, Update Gunung Semeru, PVMBG, Magma Indonesia, Lumajang, Gunung Semeru erupsi, Erupsi gunung berapi, Gunung Semeru meletus, Berita Lumajang hari ini, Gunung Semeru live, Status Gunung Semeru, Gunung Semeru terbaru, Info bencana alam Indonesia, Semeru Waspada, Gunung berapi aktif Indonesia

Gunung Api Bromo terletak di Kab\Kota Probolinggo, Jawa Timur dengan posisi geografis di Latitude -7.942°LU, Longitude 112.95°BT dan memiliki ketinggian 2329 mdpl

#gunungbromo #bromotengger #erupsigunungbromo #infomount #asaku #beritahariini #fenomenalam #bencanaalam #gunungmeletus #gunungerupsi #banjirbandang #anginkencang #puncakgunungbromo #kawahgunungbromo #kakigunungbromo #awanpanasgunungbromo #gunungsemeru #erupsigunungsemeru #semeru #semeruerupsi #gunungmerapi #erupsigunungmerapi #merapierupsi #pendakigunung 

gunung bromo,erupsi gunung bromo,erupsi bromo,bromo erupsi,erupsi,gunung bromo alami erupsi,bromo tengger semeru,kawah gunung bromo,wisata gunung bromo,bromo,bromo tengger,taman nasional bromo tengger,erupsi gunung semeru,pendaki gunung bromo,puncak gunung bromo,status gunung bromo,sunrise gunung bromo,aktivitas gunung bromo,topik_erupsi gunung bromo,gunung erupsi,erupsi semeru,berita hari ini,infomount,warga tengger,warga semeru

Gunung Api Merapi terletak di Kab\Kota Sleman, Magelang, Boyolali, Klaten, Daerah Istimewa Yogyakarta dan Jawa Tengah dengan posisi geografis di Latitude -7.542°LU, Longitude 110.442°BT dan memiliki ketinggian 2968 mdpl

#gunungmerapi #meraperupsi #infomount #asaku

berita hari ini, gunung merapi erupsi hari ini,merapi hari ini,erupsi merapi hari ini,merapi erupsi hari ini,erupsi gunung merapi,gunung merapi erupsi,erupsi merapi,gunung merapi,gunung merapi erupsi | kabar hari ini tvone,gunung merapi hari ini,gunung merapi erupsi hari ini pendaki tahan pendakian,viral hari ini,semeru erupsi hari ini,live merapi hari ini,merapi hari ini live,merapi erupsi,merapi,kabar gunung semeru hari ini,gunung merapi 2021 

Terima kasih sudah mensupport channel kami, semoga tayangan yang kami sajikan bisa bermanfaat untuk pemirsa dimanapun berada. Jangan lupa like, Subscribe, Comment and Share.",https://i.ytimg.com/vi/J25XBnh-JBU/default.jpg,
KiR0ITehXs8,Banjir Lahar Semeru Terjang Rumah Warga Lumajang - [Metro Hari Ini],2025-11-05T11:10:43Z,METRO TV ,ID,10900000,342408,"banjir lahar Semeru, jembatan jebol Lumajang, warga panik diterjang lahar, truk pasir tertimbun material, permukiman warga rusak, Desa Gondoruso banjir, Desa Jugosari Lumajang, bencana alam Jawa Timur, hujan deras picu lahar, BPBD Lumajang evakuasi warga, truk terjebak banjir lahar, Gunung Semeru erupsi, material vulkanik Semeru, jembatan limpasan rusak, update bencana Lumajang, banjir lahar panas, dampak hujan gunung Semeru, petugas bantu evakuasi warga",News & Politics,14862,43,2,PT1M36S,hd,2d,rectangular,FALSE,,,,"MetroTV, Banjir lahar Gunung Semeru menerjang dua desa di Lumajang, Jawa Timur.
Peristiwa ini membuat warga panik setelah jembatan limpas di Desa Gondoruso jebol, dan material lahar meluap ke permukiman.
Sementara itu, di Dusun Sumberlangsep, sebuah truk pasir terjebak akibat derasnya aliran lahar.
BPBD Lumajang terus melakukan asesmen dan membantu warga yang terisolasi akibat bencana ini.

#BanjirLahar #Semeru #Lumajang #GunungSemeru #BencanaAlam #BPBD #BeritaTerkini
-----------------------------------------------------------------------

Follow juga sosmed kami untuk mendapatkan update informasi  terkini!


Website: https://www.metrotvnews.com/
Facebook: https://www.facebook.com/metrotv/
Instagram: https://www.instagram.com/metrotv/
Twitter: https://twitter.com/metro_tv
TikTok: https://www.tiktok.com/@metro_tv
Metro Xtend: https://xtend.metrotvnews.com/",https://i.ytimg.com/vi/KiR0ITehXs8/default.jpg,Owlh pantesan paket sya gk sampai² ternyata ini penyebabnya😢 || Subhanalloh  Lahawlawalakuata illabillah
Fix5zab22NQ,"Gunung Semeru Erupsi 3 Kali! Tinggi Letusan 800 Meter, Waspada Awan Panas & Lahar",2025-11-04T14:25:07Z,Infinite Space Media,,176,2685,"Gunung Semeru, Erupsi, Bencana Alam, Jawa Timur, Lumajang, Malang, Awan Panas, Lahar, Vulkanologi, PVMBG, Berita Terkini",News & Politics,1,0,0,PT2M26S,hd,2d,rectangular,FALSE,,,,"Gunung Semeru di Jawa Timur kembali erupsi sebanyak tiga kali pada Selasa sore dengan tinggi letusan mencapai 800 meter di atas puncak. Erupsi ini mengeluarkan kolom abu tebal ke arah utara. Status Gunung Semeru masih Waspada (Level II). Masyarakat diimbau untuk tidak beraktivitas di zona bahaya, termasuk sektor tenggara, sepanjang Besuk Kobokan, dan radius 3 kilometer dari kawah. Waspadai potensi awan panas, guguran lava, dan lahar hujan di sepanjang aliran sungai yang berhulu di Gunung Semeru. Simak informasi lengkapnya dalam video ini! #GunungSemeru #ErupsiSemeru #BencanaAlam",https://i.ytimg.com/vi/Fix5zab22NQ/default.jpg,
yhbHoGhjQiE,"Gunung Semeru Erupsi 139 Kali, Warga Diminta Waspada Banjir Lahar",2025-11-04T13:58:56Z,METRO TV JATIM,ID,18000,12709,"metrotvnews, berita viral, berita terkini, berita hari ini, berita update, portal berita, berita video, berita dunia, headline news, benahi jalan, viral dulu, Gunung Semeru, erupsi Semeru, letusan Gunung Semeru, Lumajang Jawa Timur, bahaya letusan, kewaspadaan warga, potensi bencana alam, aliran sungai Semeru, letusan 139 kali, bencana Gunung Semeru, erupsi 2025, pengungsian Semeru, lahar Semeru, aktivitas vulkanik, petugas semeru, bencana letusan",News & Politics,30,0,0,PT2M51S,hd,2d,rectangular,FALSE,,,,"METRO TV JATIM, 

Gunung Semeru di Lumajang, Jawa Timur, kembali mengalami letusan hebat dengan 139 kali erupsi dalam 24 jam terakhir pada Selasa, 4 November 2025. Selain ancaman letusan, petugas juga mengimbau warga untuk meningkatkan kewaspadaan terhadap potensi bahaya banjir lahar yang masih sangat tinggi di sepanjang aliran sungai. Situasi ini membutuhkan perhatian serius dari masyarakat dan pihak berwenang untuk mengurangi risiko bencana. Saksikan laporan lengkap mengenai perkembangan terbaru dari Gunung Semeru.

#GunungSemeru #ErupsiSemeru #BanjirLahar #LetusanSemeru #JawaTimur #BencanaAlam #WaspadaBencana #GunungBerapi #Lumajang #SemeruErupsi
-----------------------------------------------------------------------
Follow juga sosmed kami untuk mendapatkan update informasi  terkini!

Website: https://www.metrotvnews.com/
Facebook: https://www.facebook.com/metrotv/
Instagram: https://www.instagram.com/metrotv/
Twitter: https://twitter.com/metro_tv
TikTok: https://www.tiktok.com/@metro_tv

Instagram: @metrotv_jatim
Twitter: @metro_tv_jatim
Youtube : metrotv jatim
TikTok : @metrotv_jatim

#jawatimur #metrotvjatim #metrotv",https://i.ytimg.com/vi/yhbHoGhjQiE/default.jpg,
OqeK1yqJvx0,BARU !! GUNUNG SEMERU ERUPSI 3 KALI! DEBU VULKANIK MENGARAH KE UTARA!,2025-11-04T13:55:07Z,Info Mount,ID,5230,3302,"berita hari ini, gunung semeru erupsi hari ini, gunung semeru erupsi, erupsi gunung semeru, semeru erupsi hari ini, gunung semeru hari ini, gunung semeru, berita terbaru hari ini, semeru hari ini, erupsi gunung semeru hari ini, erupsi semeru, gunung semeru meletus, semeru erupsi, gunung semeru meletus hari ini, video gunung semeru erupsi hari ini, semeru meletus hari ini, kawah gunung semeru, puncak gunung semeru, video semeru erupsi hari ini, erupsi semeru hari ini, asaku, #1",People & Blogs,243,13,3,PT8M12S,hd,2d,rectangular,FALSE,,,,"Lumajang, Jawa Timur – Aktivitas vulkanik Gunung Semeru kembali meningkat hari ini, Selasa, 04 November 2025. Berdasarkan data dari Pos Pengamatan Gunung Api Semeru di Gunung Sawur, tercatat tiga kali erupsi terjadi sepanjang hari ini dengan karakter yang relatif mirip, namun menunjukkan aktivitas yang cukup intens.

Erupsi pertama terjadi pagi hari sekitar pukul 07:14 WIB, disusul erupsi kedua pada pukul 15:52 WIB, dan yang ketiga terjadi sore hari pada pukul 16:53 WIB.
Ketiga erupsi ini terekam jelas di seismograf dengan amplitudo maksimum 22 mm, sementara durasi bervariasi antara 120 hingga 170 detik.

Kolom abu teramati berwarna putih hingga kelabu, dengan intensitas tebal, condong ke arah utara dan timur laut pada pagi hingga siang hari, lalu mengarah ke utara pada sore hari.
Tinggi kolom abu bervariasi, dari sekitar 500 meter hingga 800 meter di atas puncak, atau mencapai ketinggian 4176 hingga 4476 meter di atas permukaan laut.

Dari pantauan visual, abu vulkanik sempat terbawa angin menuju wilayah utara gunung, menandakan adanya potensi hujan abu ringan di beberapa desa di sekitar lereng utara. Meski demikian, hingga sore hari belum ada laporan gangguan serius dari masyarakat.

Pihak PVMBG mengingatkan masyarakat agar tetap waspada. Aktivitas di sekitar lembah Besuk Kobokan—terutama di sektor tenggara gunung—dilarang keras hingga radius 8 kilometer dari puncak, serta 500 meter dari tepi sungai di luar zona tersebut karena potensi perluasan awan panas dan aliran lahar hingga jarak 13 kilometer.
Warga juga diimbau tidak mendekati area radius 2,5 kilometer dari kawah/puncak, mengingat masih ada risiko lontaran batu pijar dan guguran lava.

Selain itu, masyarakat diminta mewaspadai potensi lahar di sepanjang aliran sungai yang berhulu di puncak Semeru, terutama di Besuk Kobokan, Besuk Bang, Besuk Kembar, dan Besuk Sat.

Hingga saat ini, aktivitas Gunung Semeru masih berada pada Level III (Siaga). Pemantauan terus dilakukan secara intensif oleh petugas Pos Pengamatan Gunung Api Semeru di bawah koordinasi PVMBG – Badan Geologi, Kementerian ESDM.


Berdasarkan Laporan Resmi Dari Laman Web Magma Indonesia


#livetreaming #gunungsemeru #semeru #beritahariini #infomount #asaku  

berita hari ini,gunung semeru erupsi hari ini,gunung semeru erupsi,erupsi gunung semeru,semeru erupsi hari ini,gunung semeru hari ini,gunung semeru,berita terbaru hari ini,semeru hari ini,erupsi gunung semeru hari ini,erupsi semeru,gunung semeru meletus,semeru erupsi,gunung semeru meletus hari ini,video gunung semeru erupsi hari ini,semeru meletus hari ini,kawah gunung semeru,puncak gunung semeru,video semeru erupsi hari ini,erupsi semeru hari ini,asaku

Terima kasih sudah mensupport channel kami, semoga tayangan yang kami sajikan bisa bermanfaat untuk pemirsa dimanapun berada. Jangan lupa like, Subscribe, Comment and Share.",https://i.ytimg.com/vi/OqeK1yqJvx0/default.jpg,"Kalo debunya mengarah ke barat/barat daya bisa sampai ke rumah saya tipis²,, kab. Malang. || ngeri banget kl ingat erupsi besar akhir tahun dulu 😭"
anf18WPz8MA,"Gunung Semeru Erupsi 139 Kali, Warga Diminta Waspada Banjir Lahar",2025-11-04T13:44:46Z,METRO TV ,ID,10900000,342408,"breaking news, headline news, top news, metro hari ini, breaking news metro tv, meet nite live, Gunung Semeru, erupsi Semeru, letusan Gunung Semeru, Lumajang Jawa Timur, banjir lahar, bahaya letusan, kewaspadaan warga, potensi bencana alam, aliran sungai Semeru, letusan 139 kali, bencana Gunung Semeru, erupsi 2025, pengungsian Semeru, lahar Semeru, aktivitas vulkanik, petugas semeru, bencana letusan, Semeru eruption, Semeru volcano warning",News & Politics,3513,15,2,PT2M51S,hd,2d,rectangular,FALSE,,,,"MetroTV, 

Gunung Semeru di Lumajang, Jawa Timur, kembali mengalami letusan hebat dengan 139 kali erupsi dalam 24 jam terakhir pada Selasa, 4 November 2025. Selain ancaman letusan, petugas juga mengimbau warga untuk meningkatkan kewaspadaan terhadap potensi bahaya banjir lahar yang masih sangat tinggi di sepanjang aliran sungai. Situasi ini membutuhkan perhatian serius dari masyarakat dan pihak berwenang untuk mengurangi risiko bencana. Saksikan laporan lengkap mengenai perkembangan terbaru dari Gunung Semeru.

#GunungSemeru #ErupsiSemeru #BanjirLahar #LetusanSemeru #JawaTimur #BencanaAlam #WaspadaBencana #GunungBerapi #Lumajang #SemeruErupsi




-----------------------------------------------------------------------

Follow juga sosmed kami untuk mendapatkan update informasi  terkini!


Website: https://www.metrotvnews.com/
Facebook: https://www.facebook.com/metrotv/
Instagram: https://www.instagram.com/metrotv/
Twitter: https://twitter.com/metro_tv
TikTok: https://www.tiktok.com/@metro_tv
Metro Xtend: https://xtend.metrotvnews.com/",https://i.ytimg.com/vi/anf18WPz8MA/default.jpg,"Lama2 penduduknya jadi korban longsor karena bandel ngerukin tanah terus || Suman slumun Slamet
tempursari"
AMpRmA0xAOA,"Gunung Semeru: Erupsi Tiga Kali, Tinggi Letusan Mencapai 800 Meter!",2025-11-04T13:40:31Z,Infinity Space,,241,2679,"Gunung Semeru, Erupsi, Letusan, Jawa Timur, Lumajang, Malang, PVMBG, Status Waspada, Rekomendasi Keamanan, Awan Panas, Lahar Hujan, Guguran Lava",News & Politics,0,0,0,PT2M12S,hd,2d,rectangular,FALSE,,,,"Gunung Semeru di Jawa Timur kembali erupsi pada Selasa sore. Tiga kali letusan tercatat dengan tinggi kolom letusan mencapai 800 meter di atas puncak. Petugas Pos Pengamatan Gunung Semeru melaporkan erupsi terjadi pada pukul 16.53 WIB. Kolom abu berwarna kelabu dengan intensitas tebal mengarah ke utara. Seismograf merekam amplitudo maksimum 22 mm dan durasi 120 detik. Sebelumnya, gunung tertinggi di Pulau Jawa ini juga erupsi dua kali pada pagi dan siang hari. Status Gunung Semeru masih Waspada atau Level II, dengan rekomendasi untuk masyarakat agar tidak melakukan aktivitas di sektor tenggara dan menjaga jarak dari tepi sungai. Waspadai potensi awan panas, guguran lava, dan lahar hujan di sepanjang aliran sungai yang berhulu di puncak Gunung Semeru. Jaga diri dan tetap waspada!",https://i.ytimg.com/vi/AMpRmA0xAOA/default.jpg,
